X,Y,OBJECTID,Equipment_ID,Equipment_Name,Current_Location,Current_Lat,Current_Long,Allocated_Location,Allocated_Lat,Allocated_Long,ON_Number,Lifeboat_Number,MMSI,Class,Launch_Method,Product_ID,Model_ID,On_Service_Date
-3.39897609,50.61104584,731,OB02028520,ON1340 Shannon ALB BRIDIE O'SHEA,Exmouth ALB,50.61104584,-3.39897609,,0,0,ON1340,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-6.23533487,53.7884521500001,732,OB02028518,ON1338 Shannon ALB MICHAEL O'BRIEN,Clogher Head ALB,53.78845215,-6.23533487,Clogher Head ALB,53.78845215,-6.23533487,ON1338,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-3.48888612,53.32505035,733,OB02028521,ON1341 Shannon ALB ANTHONY KENNETH HEARD,Rhyl ALB,53.32505035,-3.48888612,Rhyl ALB,53.32505035,-3.48888612,ON1341,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-3.7666580699999,50.23866272,735,OB02028729,B-Class A85 Gladys Hilda Mustoe,Salcombe ILB B,50.23866272,-3.76665807,Salcombe ILB B,50.23866272,-3.76665807,,B-905,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-3.26149702,51.39315033,736,OB02029125,D-Class ILB Frances Mary Corscaden,Barry Dock ILB D,51.39315033,-3.26149702,,0,0,,D-820,0,D-Class,IB1,IB1 variant,MK2IB1,0
-6.1050591499999,55.84852219,737,OB02029126,Boarding Punt,Islay Lifeboat Station,55.84852219,-6.10505915,,0,0,,,0,Boat,N/A,N/A,N/A,0
-4.68140984,55.5481224100001,738,OB02029411,D-Class ILB Sheena,Troon ILB D,55.54812241,-4.68140984,Troon ILB D,55.54812241,-4.68140984,,D-821,0,D-Class,IB1,IB1 variant,MK2IB1,0
-3.16901898,51.4325599700001,739,OB02029619,D-Class ILB SPIRIT OF PENARTH II,Penarth ILB D,51.43255997,-3.16901898,,0,0,,D-822,0,D-Class,IB1,IB1 variant,MK2IB1,0
-9.99224472,54.2258224490001,740,OB02029620,D-Class ILB CLANN LIR,Ballyglass ILB D,54.225822,-9.992245,,0,0,,D-823,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.20110083,51.5483017,741,OB02029621,D-Class ILB BARBARA JANE,Horton and Port Eynon ILB D,51.5483017,-4.20110083,,0,0,,D-824,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.2319569599999,53.3546638500001,742,OB02029622,D-Class ILB ENFYS 2,Moelfre ILB D,53.35466385,-4.23195696,,0,0,,D-825,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.15038204,50.3630409200001,743,OB02029917,B-Class A85 Annabel E Jones,Plymouth ILB B,50.36304092,-4.15038204,Plymouth ILB B,50.36304092,-4.15038204,,B-908,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-8.5190868399999,51.7014198300001,744,OB02029922,B-Class A85 Miss Sally Anne (Baggy) II Never Fear Baggy’s He,Kinsale ILB B,51.70141983,-8.51908684,Kinsale ILB B,51.70141983,-8.51908684,,B-909,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-9.37198353,51.4877243,745,OB02029923,B-Class A85 Rita Daphne Smyth,Baltimore ILB B,51.4877243,-9.37198353,Baltimore ILB B,51.4877243,-9.37198353,,B-910,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-8.27563,52.9260788,746,OB02029924,B-Class A85 Jean Spier,Lough Derg ILB B,52.9260788,-8.27563,Lough Derg ILB B,52.9260788,-8.27563,,B-911,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-7.68,54.4228,747,OB02029925,B-Class A85 John and Jean Lewis,Enniskillen ILB B,54.4228,-7.68,Enniskillen ILB B,54.4228,-7.68,,B-912,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-2.99720001,51.2337188700001,748,OB02029926,B-Class A85 Doris Day and Brian,Burnham-on-Sea ILB B,51.23371887,-2.99720001,Burnham-on-Sea ILB B,51.23371887,-2.99720001,,B-914,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-0.7788839899999,50.72723389,750,OB02030063,D-Class ILB FLT LT JOHN BUCKLEY RAF,Selsey ILB D,50.72723389,-0.77888399,Selsey ILB D,50.72723389,-0.77888399,,D-827,0,D-Class,IB1,IB1 variant,MK2IB1,0
-1.65403199,55.5828857400001,751,OB02030288,D-Class ILB GRACE DARLING,Seahouses ILB D,55.58288574,-1.65403199,,0,0,,D-828,0,D-Class,IB1,IB1 variant,MK2IB1,0
-1.4328980399999,55.0091667200001,752,OB02030289,D-Class ILB LITTLE SUSIE,Tynemouth ILB D,55.00916672,-1.43289804,,0,0,,D-829,0,D-Class,IB1,IB1 variant,MK2IB1,0
-2.0804290799999,57.1440467800001,753,OB02030290,D-Class ILB BUOY WOODY – 85N,Aberdeen ILB D,57.14404678,-2.08042908,,0,0,,D-830,0,D-Class,IB1,IB1 variant,MK2IB1,0
-5.03522491,54.90816879,755,OB02032287,D-Class ILB SHEILA MACDONALD,Stranraer ILB D,54.90816879,-5.03522491,,0,0,,D-833,0,D-Class,IB1,IB1 variant,MK2IB1,0
0.591717010000025,50.8550796500001,758,OB02033564,D-Class ILB RICHARD FRANCIS,Hastings ILB D,50.85507965,0.59171701,,0,0,,D-835,0,D-Class,IB1,IB1 variant,MK2IB1,0
-2.87730908,56.4649772600001,759,OB02033466,D-Class ILB OOR LIFESAVER,Broughty Ferry ILB D,56.46497726,-2.87730908,,0,0,,D-834,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.8388171199999,50.5213623050001,760,OB02033594,A-Class IRB No Name,Wadebridge Support Centre,50.5213623046875,-4.83881711959839,,0,0,,A-85,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.14710378599995,50.3429069520001,762,OB02033595,A-Class IRB No Name,Perranporth Support Centre,50.3429069519043,-5.14710378646851,,0,0,,A-86,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
0.040748,53.7260665900001,763,OB02033710,D-Class ILB MARY BEAL,Withernsea ILB D,53.72606659,0.040748,Withernsea ILB D,53.72606659,0.040748,,D-837,0,D-Class,IB1,IB1 variant,MK2IB1,0
-1.59415996,55.4726219200001,764,OB02033712,D-Class ILB SKPR JAMES BALLARD RNVR DSC,Craster ILB D,55.47262192,-1.59415996,Craster ILB D,55.47262192,-1.59415996,,D-839,0,D-Class,IB1,IB1 variant,MK2IB1,0
-3.57801604,50.3547439600001,765,OB02033711,D-Class ILB DUDLEY JANE,Dart ILB D,50.35474396,-3.57801604,Dart ILB D,50.35474396,-3.57801604,,D-838,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.2484779399999,51.6797332800001,766,OB02033807,B-Class A85 The Misses Barrie,Burry Port ILB B,51.67973328,-4.24847794,Burry Port ILB B,51.67973328,-4.24847794,,B-915,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-5.0591139799999,50.15130615,767,OB02034034,B-Class A85 Robina Nixon Chard,Falmouth ILB B,50.15130615,-5.05911398,Falmouth ILB B,50.15130615,-5.05911398,,B-916,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-2.201622,56.960859,768,OB02034051,B-Class A85 Jamie Hunter,Stonehaven ILB B,56.960859,-2.201622,Stonehaven ILB B,56.960859,-2.201622,,B-919,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-7.928368,53.464049,769,OB02034052,B-Class A85 Tara Scougall,Lough Ree ILB B,53.464049,-7.928368,Lough Ree ILB B,53.464049,-7.928368,,B-920,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-5.3090519899999,51.8785858200001,770,OB02034053,D-Class ILB Marian and Alan Clayton,St Davids ILB D,51.87858582,-5.30905199,St Davids ILB D,51.87858582,-5.30905199,,D-840,0,D-Class,IB1,IB1 variant,MK2IB1,0
0.346756010000036,53.1418037400001,771,OB02034057,D-Class ILB The Holland Family,Skegness ILB D,53.14180374,0.34675601,Skegness ILB D,53.14180374,0.34675601,,D-842,0,D-Class,IB1,IB1 variant,MK2IB1,0
1.38274801,51.39163971,772,OB02034054,D-Class ILB ALFRED ALEXANDER STADEN,Margate ILB D,51.39163971,1.38274801,Margate ILB D,51.39163971,1.38274801,,D-841,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.8319931,50.5920066800001,773,OB02034058,D-Class ILB Pride of Port Isaac (Goeth Porthusek),Port Isaac ILB D,50.59200668,-4.8319931,Port Isaac ILB D,50.59200668,-4.8319931,,D-843,0,D-Class,IB1,IB1 variant,MK2IB1,0
-4.69953299,52.10474014,775,OB02034060,D-Class ILB JOHN DARBYSHIRE,Cardigan ILB D,52.10474014,-4.69953299,Cardigan ILB D,52.10474014,-4.69953299,,D-845,0,D-Class,IB1,IB1 variant,MK2IB1,0
-5.6671671899999,54.6656951900001,776,OB02034150,B-Class A85 Vivacious Atlantic,Bangor (Co Down) ILB B,54.66569519,-5.66716719,,0,0,,B-921,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-0.117368,51.5099678,777,OB02034083,E-Class ILB HEARN MEDICINE CHEST,Tower ILB E (Operational),51.5099678,-0.117368,,0,0,,E-10,0,E-Class,DeltaPowerGp1100TX,E-Class,MK3E-Class,0
-6.2258257899999,52.64348984,779,OB02035056,D-Class ILB FRANK,Courtown ILB D,52.64348984,-6.22582579,Courtown ILB D,52.64348984,-6.22582579,,D-846,0,D-Class,IB1,IB1 variant,MK2IB1,0
-3.47530603,51.2140235900001,780,OB02035057,D-Class ILB EXMOOR BELLE,Minehead ILB D,51.21402359,-3.47530603,Minehead ILB D,51.21402359,-3.47530603,,D-847,0,D-Class,IB1,IB1 variant,MK2IB1,0
-7.548423,54.287517,783,OB02027869,"B-Class A85 Douglas, Euan and Kay Richards",Carrybridge ILB B,54.287517,-7.548423,Carrybridge ILB B,54.287517,-7.548423,,B-904,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
1.28712201,51.9485969500001,784,OB02029756,"B-Class A85 Tierney, Harvey and Sonny Reid",Harwich ILB B,51.94859695,1.28712201,Harwich ILB B,51.94859695,1.28712201,,B-907,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-8.70929146,51.63493729,789,OB02002086,ON1225 Trent ALB Macquarie,Courtmacsherry Harbour ALB,51.63493729,-8.70929146,,0,0,ON1225,,0,Trent,AfloatBoat,Afloat Boat,MK2Trent,0
1.28712201,51.9485969500001,790,OB02002113,Y-Class Avon / ILC MK1 3-5M,Harwich ALB,51.94859695,1.28712201,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-8.70929146,51.63493729,792,OB02003033,XP-Class Avon MK1 Rollaway 2-81,Courtmacsherry Harbour ALB,51.63493729,-8.70929146,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
0.265903,53.3407974200001,794,OB02007404,B-Class A85 Eric C Guest,Mablethorpe ILB B,53.34079742,0.265903,,0,0,,B-855,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-3.006531,53.9277572600001,795,OB02028519,ON1339 Shannon ALB RUTH AND DAVID ARTHUR,Fleetwood ALB,53.92775726,-3.006531,,0,0,ON1339,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
-4.4022431399999,52.8827629100001,796,OB02027871,D-Class ILB Robert J Wright,Pwllheli ILB D,52.88276291,-4.40224314,,0,0,,D-811,0,D-Class,IB1,IB1 variant,MK2IB1,0
1.28712201,51.9485969500001,797,OB02002071,ON1202 Severn ALB Albert Brown,Harwich ALB,51.94859695,1.28712201,Harwich ALB,51.94859695,1.28712201,ON1202,,0,Severn,AfloatBoat,Afloat Boat,MK2MTUSevern,0
-3.7666580699999,50.23866272,798,OB02002099,Y-Class Avon / ILC MK1 3-5M,Salcombe ALB,50.23866272,-3.76665807,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-2.5298619299999,49.4579658500001,799,OB02002185,ON1203 Severn ALB Spirit of Guernsey,St Peter Port ALB,49.45796585,-2.52986193,St Peter Port ALB,49.45796585,-2.52986193,ON1203,,0,Severn,AfloatBoat,Afloat Boat,MK2MTUSevern,0
-2.5298619299999,49.4579658500001,801,OB02002978,Y-Class Avon / ILC MK1 3-5M,St Peter Port ALB,49.45796585,-2.52986193,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-3.7666580699999,50.23866272,803,OB02003695,ON1280 Tamar ALB Peter and Lesley-Jane Nicholson,Salcombe ALB,50.23866272,-3.76665807,,0,0,ON1280,,0,Tamar,AfloatBoat,Afloat Boat,MK1Tamar,0
-3.1733269699999,54.0725097700001,804,OB02004338,ON1288 Tamar ALB Grace Dixon,Barrow ALB,54.07250977,-3.17332697,Barrow ALB,54.07250977,-3.17332697,ON1288,,0,Tamar,SlipwayBoat,Slipway Boat,MK1Tamar,0
-1.36443996,54.9204864500001,805,OB02004408,B-Class A85 Wolseley,Sunderland ILB B,54.92048645,-1.36443996,Sunderland ILB B,54.92048645,-1.36443996,,B-817,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-3.1733269699999,54.0725097700001,806,OB02004411,Y-Class Avon / ILC MK1 3-5M,Barrow ALB,54.07250977,-3.17332697,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.80012894,54.84673309,808,OB02033133,D-Class ILB BARBARA ANNE BENNETT,Larne ILB D,54.84673309,-5.80012894,,0,0,,D-826,0,D-Class,IB1,IB1 variant,MK2IB1,0
-0.118977,54.1047287,809,OB02028730,B-Class A85 Charles Lucock,Flamborough ILB B,54.1047287,-0.118977,,0,0,,B-906,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
1.41979504,51.3289871200001,810,OB02002065,ON1197 Trent ALB Esme Anderson,Ramsgate ALB,51.32898712,1.41979504,Ramsgate ALB,51.32898712,1.41979504,ON1197,,0,Trent,AfloatBoat,Afloat Boat,MK1Trent,0
-3.39897609,50.61104584,811,OB02002087,D-Class BB Spirit of The PCS RE II,Exmouth Lifeboat Station,50.61104584,-3.39897609,,0,0,,,0,D-Class,EA16,EA16 variant,MK1BBEA16,0
-8.70929146,51.63493729,812,OB02002198,ON1205 Trent ALB Frederick Storey Cockburn,Courtmacsherry Harbour ALB,51.63493729,-8.70929146,Courtmacsherry Harbour ALB,51.63493729,-8.70929146,ON1205,,0,Trent,AfloatBoat,Afloat Boat,MK1Trent,0
1.31068301,51.1182556200001,813,OB02002211,ON1237 Severn ALB Fraser Flyer,Dover ALB,51.11825562,1.31068301,,0,0,ON1237,,0,Severn,AfloatBoat,Afloat Boat,MK2MTUSevern,0
-2.2001299899999,49.7240982100001,814,OB02002181,ON1209 Trent ALB Barclaycard Crusader,Alderney ALB,49.72409821,-2.20012999,,0,0,ON1209,,0,Trent,AfloatBoat,Afloat Boat,MK1Trent,0
-2.96036506,58.9854278600001,815,OB02002735,ON1262 Severn ALB Beth Sell,Kirkwall ALB,58.98542786,-2.96036506,,0,0,ON1262,,0,Severn,AfloatBoat,Afloat Boat,MK1CATSevern,0
-6.6566147799999,55.20681,816,OB02002757,ON1257 Severn ALB William Gordon Burr,Portrush ALB,55.20681,-6.65661478,Portrush ALB,55.20681,-6.65661478,ON1257,,0,Severn,AfloatBoat,Afloat Boat,MK2MTUSevern,0
-2.2001299899999,49.7240982100001,817,OB02002992,XP-Class Avon MK1 Rollaway 2-81,Alderney ALB,49.72409821,-2.20012999,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
1.41979504,51.3289871200001,818,OB02003138,XP-Class Avon MK1 Rollaway 2-81,Ramsgate ALB,51.32898712,1.41979504,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
-3.1823980799999,53.3953132600001,819,OB02003636,Hovercraft IRH Hurley Spirit,Hoylake ILB H,53.39531326,-3.18239808,Hoylake ILB H,53.39531326,-3.18239808,,H-005,0,Hovercraft,Griffon,Griffon,MK1470SAR,0
-3.57801604,50.3547439600001,820,OB02004776,B-Class A85 Norma Ethel Vinall,Dart ILB B,50.35474396,-3.57801604,Dart ILB B,50.35474396,-3.57801604,,B-825,0,B-Class,Atlantic85,Atlantic 85,MK3Atlantic85,0
-8.70929146,51.63493729,821,OB02003641,XP-Class Avon MK1 Rollaway 2-81,Courtmacsherry Harbour ALB,51.63493729,-8.70929146,,0,0,,,0,XP-Class,Avon,Avon,MK1Rollaway2-81,0
1.31068301,51.1182556200001,822,OB02006507,Y-Class Avon / ILC MK1 3-5M,Dover ALB,51.11825562,1.31068301,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-2.96036506,58.9854278600001,823,OB02006512,Y-Class Avon / ILC MK1 3-5M,Kirkwall ALB,58.98542786,-2.96036506,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-6.6566147799999,55.20681,824,OB02006515,Y-Class Avon / ILC MK1 3-5M,Portrush ALB,55.20681,-6.65661478,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-1.9466600399999,50.6072921800001,825,OB02026568,ON1320 Shannon ALB George Thomas Lacy,Swanage ALB,50.60729218,-1.94666004,Swanage ALB,50.60729218,-1.94666004,ON1320,,0,Shannon,SlipwayBoat,Slipway Boat,MK1Shannon,0
-1.3083399499999,50.8202476500001,826,OB02028108,D-Class ILB Eileen Murphy,Calshot ILB D,50.82024765,-1.30833995,,0,0,,D-816,0,D-Class,IB1,IB1 variant,MK2IB1,0
-3.80224990799996,53.3228836060001,827,OB02001026,ON1314 Shannon ALB Reg,Llandudno ALB,53.322883605957,-3.80224990844727,,0,0,ON1314,,0,Shannon,CarriageBoat,Carriage Boat,MK1Shannon,0
1.31068301200003,51.1182556150001,828,OB02002971,ON1269 Severn ALB Daniel L Gibson,Dover ALB,51.1182556152344,1.31068301200867,,0,0,ON1269,,0,Severn,AfloatBoat,Afloat Boat,MK2MTUSevern,0
1.31068301200003,51.1182556150001,829,OB02003576,Y-Class Avon / ILC MK1 3-5M,Dover ALB,51.1182556152344,1.31068301200867,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-5.11991882299998,54.841930389,830,OB02004825,ON1290 Tamar ALB Edward and Barbara Prigmore,Portpatrick ALB,54.8419303894043,-5.11991882324219,,0,0,ON1290,,0,Tamar,AfloatBoat,Afloat Boat,MK1Tamar,0
-4.9590740199999,51.8283462520001,831,OB02006057,A-Class IRB No Name,Haverfordwest Support Centre,51.8283462524414,-4.95907402038574,,0,0,,A-72,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-5.11991882299998,54.841930389,832,OB02006503,Y-Class Avon / ILC MK1 3-5M,Portpatrick ALB,54.8419303894043,-5.11991882324219,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-4.9590740199999,51.8283462520001,833,OB02005016,A-Class IRB No Name,Haverfordwest Support Centre,51.8283462524414,-4.95907402038574,,0,0,,A-49,0,A-Class,AranciaNZ,Arancia New Zealand built,MK1Lifeguard,0
-0.251578002999963,51.482135773,834,OB02007716,E-Class ILB Hurley Burly,Chiswick ILB E (Operational),51.4821357727051,-0.251578003168106,Chiswick ILB E (Operational),51.4821357727051,-0.251578003168106,,E-07,0,E-Class,MST1050base,Marine specialised technology 1050 base boat,MK2E-Class,0
-1.14059305199993,60.153240204,835,OB02006505,Y-Class Avon / ILC MK1 3-5M,Lerwick ALB,60.1532402038574,-1.1405930519104,,0,0,,,0,Y-Class,Avon/ILC,Avon / ILC,MK13-5M,0
-8.56790924099994,54.3050651550001,836,OB02016849,B-Class A85 Sheila and Dennis Tongue,Sligo Bay ILB B,54.3050651550293,-8.56790924072266,Sligo Bay ILB B,54.3050651550293,-8.56790924072266,,B-888,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-0.544544994999967,50.808021545,837,OB02028103,D-Class ILB Elaine McLeod Scott,Littlehampton ILB D,50.8080215454102,-0.544544994831085,,0,0,,D-812,0,D-Class,IB1,IB1 variant,MK2IB1,0
-1.06369996099994,54.618572235,838,OB02018848,B-Class A85 Irene Cornford,Redcar ILB B,54.6185722351074,-1.06369996070862,,0,0,,B-895,0,B-Class,Atlantic85,Atlantic 85,MK2SIMSAtlantic85,0
-2.98818492899994,51.35225296,839,OB02032286,D-Class ILB THE ADRIAN BEAUMONT,Weston-Super-Mare ILB D (Knightstone),51.3522529602051,-2.98818492889404,Weston-Super-Mare ILB D (Knightstone),51.3522529602051,-2.98818492889404,,D-832,0,D-Class,IB1,IB1 variant,MK2IB1,0
